"","UTM_E_km","UTM_N_km","pred"
"583929",481.189,5089.943,70.6376863910709
"583930",482.189,5089.943,68.5917910685523
"583931",483.189,5089.943,66.6051514760067
"583932",484.189,5089.943,64.6760513762951
"583933",485.189,5089.943,62.8028242400443
"583934",486.189,5089.943,60.9838518059484
"583935",487.189,5089.943,59.2175626827711
"583936",488.189,5089.943,58.4605419635011
"583937",489.189,5089.943,59.6830619656377
"583938",490.189,5089.943,58.1723168527952
"583939",491.189,5089.943,56.6998129212997
"583940",424.189,5088.943,44.6932128080507
"583941",425.189,5088.943,43.806697620783
"583942",426.189,5088.943,46.6312888792919
"583943",427.189,5088.943,51.520299007191
"583944",428.189,5088.943,56.9218924370995
"583945",429.189,5088.943,62.8898104447819
"583946",430.189,5088.943,69.4834287554853
"583947",431.189,5088.943,76.7683482820734
"583948",432.189,5088.943,92.8919702772936
"583949",433.189,5088.943,64.8145165957333
"583950",434.189,5088.943,80.2299604295218
"583951",435.189,5088.943,99.3118037224761
"583952",436.189,5088.943,122.932060614384
"583953",437.189,5088.943,152.170144539208
"583954",438.189,5088.943,166.751566792045
"583955",439.189,5088.943,170.893168992592
"583956",449.189,5088.943,500.277144701786
"583957",450.189,5088.943,512.702508752275
"583958",451.189,5088.943,512.562149020324
"583959",452.189,5088.943,510.326939804993
"583960",453.189,5088.943,508.101478012966
"583961",454.189,5088.943,378.939632342887
"583962",455.189,5088.943,372.908773957592
"583963",456.189,5088.943,350.778528468624
"583964",457.189,5088.943,329.961600872943
"583965",458.189,5088.943,310.380052410687
"583966",459.189,5088.943,291.960569592328
"583967",460.189,5088.943,273.188033766895
"583968",461.189,5088.943,255.088715723271
"583969",462.189,5088.943,238.188517967338
"583970",463.189,5088.943,221.967267157
"583971",464.189,5088.943,201.670328658945
"583972",465.189,5088.943,238.603523647125
"583973",466.189,5088.943,70.2271486979012
"583974",467.189,5088.943,63.8054986218707
"583975",468.189,5088.943,57.9710515074239
"583976",469.189,5088.943,146.763440637494
"583977",470.189,5088.943,133.343225276303
"583978",471.189,5088.943,131.013568078815
"583979",472.189,5088.943,131.310475016665
"583980",473.189,5088.943,131.608054814058
"583981",474.189,5088.943,131.906308995852
"583982",475.189,5088.943,130.88218634217
"583983",476.189,5088.943,70.3967901265133
"583984",477.189,5088.943,68.3578719371095
"583985",478.189,5088.943,66.3780073973907
"583986",479.189,5088.943,64.4554861231153
"583987",480.189,5088.943,62.5886472682882
"583988",481.189,5088.943,60.7758780903733
"583989",482.189,5088.943,59.015612557062
"583990",483.189,5088.943,57.3063299933946
"583991",484.189,5088.943,55.6465537680649
"583992",485.189,5088.943,55.5253853142428
"583993",486.189,5088.943,56.5175065466202
"583994",487.189,5088.943,57.5273548876735
"583995",488.189,5088.943,58.5552470833524
"583996",489.189,5088.943,62.8172742881981
"583997",490.189,5088.943,62.2387139727183
"583998",491.189,5088.943,60.6632781645149
"583999",492.189,5088.943,59.127721039969
"584000",423.189,5087.943,49.6276229438881
"584001",424.189,5087.943,48.6432309370591
"584002",425.189,5087.943,53.2985873216175
"584003",426.189,5087.943,58.8866235839783
"584004",427.189,5087.943,65.0605318335464
"584005",428.189,5087.943,71.8817372238603
"584006",429.189,5087.943,79.4181049663034
"584007",430.189,5087.943,87.7446155314283
"584008",431.189,5087.943,96.9441106410793
"584009",432.189,5087.943,50.4163227872398
"584010",433.189,5087.943,77.1682882643376
"584011",434.189,5087.943,95.5219453764977
"584012",435.189,5087.943,118.240824744681
"584013",436.189,5087.943,146.363148082853
"584014",437.189,5087.943,173.95044243467
"584015",438.189,5087.943,178.270842830499
"584016",439.189,5087.943,182.698548843487
"584017",448.189,5087.943,521.874740579532
"584018",449.189,5087.943,534.836523281638
"584019",450.189,5087.943,548.120237278273
"584020",451.189,5087.943,556.250223623453
"584021",452.189,5087.943,553.824497049125
"584022",453.189,5087.943,551.409348716681
"584023",454.189,5087.943,544.552539163057
"584024",455.189,5087.943,383.69646279367
"584025",456.189,5087.943,360.926022654232
"584026",457.189,5087.943,339.506892715489
"584027",458.189,5087.943,319.358879566716
"584028",459.189,5087.943,300.40654886962
"584029",460.189,5087.943,281.021129867587
"584030",461.189,5087.943,262.402851693689
"584031",462.189,5087.943,245.018076076429
"584032",463.189,5087.943,228.785080713506
"584033",464.189,5087.943,211.463380353419
"584034",465.189,5087.943,81.0485275555385
"584035",466.189,5087.943,73.6373583312534
"584036",467.189,5087.943,66.9038748210406
"584037",468.189,5087.943,60.7861086750813
"584038",469.189,5087.943,55.2277579997022
"584039",470.189,5087.943,139.818332977679
"584040",471.189,5087.943,127.033186132847
"584041",472.189,5087.943,115.417127606854
"584042",473.189,5087.943,111.573497203594
"584043",474.189,5087.943,111.826348460801
"584044",475.189,5087.943,112.079772737227
"584045",476.189,5087.943,109.348037774451
"584046",477.189,5087.943,58.8143511434751
"584047",478.189,5087.943,57.1108977597497
"584048",479.189,5087.943,55.4567818825021
"584049",480.189,5087.943,53.8505745383487
"584050",481.189,5087.943,52.2908881415859
"584051",482.189,5087.943,52.7375954916736
"584052",483.189,5087.943,53.6799048144402
"584053",484.189,5087.943,54.6390512123805
"584054",485.189,5087.943,55.6153355284275
"584055",486.189,5087.943,56.6090639809412
"584056",487.189,5087.943,57.6205482597562
"584057",488.189,5087.943,59.740844232163
