"","STRM_ORDER","LifeStage","dens","yr","PopGrp","ID_Num","UTM_E","UTM_N","WidthM","W3Dppt","MWMT_Index","StrmPow","SprPpt","IP_COHO","SolMean","StrmSlope","OUT_DIST","Panel","UTM_E_km","UTM_N_km","fYr","fSTRM_ORDER","est","est_non_rf","est_rf","epsilon_st"
"1",3,"Spwn",52.5,2005,"Necanicum",1790,430395,5095640,-0.575132895057406,-0.212292287199326,0.242143410385375,-0.774716861289006,-0.334246932691143,1.64707492920041,-0.305354841252217,0.10072403765573,-1.1176390298803,"once",430.395,5095.64,"2005","3",3.18026259789045,2.65141805850134,0.528844539389103,0.528844539389103
"2",3,"Spwn",157.5,2009,"Necanicum",1790,430395,5095640,-0.575132895057406,-0.787699883059714,0.420077297479503,-0.774716861289006,-0.879468636363289,1.64707492920041,-0.305354841252217,0.10072403765573,-1.1176390298803,"once",430.395,5095.64,"2009","3",4.00387029811376,2.62761763141115,1.37625266670262,1.37625266670262
"3",3,"Spwn",117.5,2012,"Necanicum",1790,430395,5095640,-0.575132895057406,-1.07350339170371,-0.53297224760197,-0.774716861289006,0.808850037380709,1.64707492920041,-0.305354841252217,0.10072403765573,-1.1176390298803,"once",430.395,5095.64,"2012","3",3.48542452972039,2.67278663324409,0.812637896476308,0.812637896476308
"4",2,"Spwn",0.8041171,1998,"Necanicum",1797,430486,5091933,-0.726901901018925,3.72567720058628,0.121902690901272,-0.0106679107687526,3.34952300099265,-0.0727768123117466,-0.305354841252217,-0.021329897498325,-1.06985196886984,"nine",430.486,5091.933,"1998","2",1.27286966992313,2.1587793622558,-0.885909692332674,-0.885909692332674
"5",2,"Spwn",21.71116,2005,"Necanicum",1797,429655,5092290,-0.726901901018925,1.07800413812829,0.666179602437659,-0.0106679107687526,0.973065810458843,-0.0727768123117466,-0.305354841252217,-0.021329897498325,-1.06985196886984,"nine",429.655,5092.29,"2005","2",2.63120234609428,2.09796320410511,0.533239141989172,0.533239141989172
"6",2,"Spwn",4.824702,2011,"Necanicum",1796,430486,5091933,-0.844605501957256,0.858520725572564,0.555497879190386,-0.0106679107687526,1.26943014923968,-0.0727768123117466,-0.138838688846256,-0.021329897498325,-1.05670224223396,"nine",430.486,5091.933,"2011","2",2.44098371510995,2.11354653529037,0.327437179819572,0.327437179819572
"7",2,"Spwn",0,2012,"Necanicum",1796,430486,5091933,-0.844605501957256,-0.547883375141679,-0.183187871479641,-0.0106679107687526,2.27000619764295,-0.0727768123117466,-0.138838688846256,-0.021329897498325,-1.05670224223396,"nine",430.486,5091.933,"2012","2",2.37911882718615,2.10859401409215,0.270524813093995,0.270524813093995
"8",3,"Spwn",0,2005,"Necanicum",1805,426809,5090828,-0.741138189685332,0.0584989360837162,-1.56419411859071,1.15277088609665,0.200760771594754,-0.0727768123117466,-1.43275767988485,0.865143300958282,-1.05496573599474,"annual",426.809,5090.828,"2005","3",3.02444575928348,2.52838680636122,0.496058952922261,0.496058952922261
"9",3,"Spwn",6.756757,2006,"Necanicum",1805,426809,5090828,-0.741138189685332,0.33480099829673,-1.2670062471079,1.15277088609665,-0.303446577952766,-0.0727768123117466,-1.43275767988485,0.865143300958282,-1.05496573599474,"annual",426.809,5090.828,"2006","3",1.96775914930973,2.52292994384406,-0.555170794534324,-0.555170794534324
"10",3,"Spwn",1.351351,2007,"Necanicum",1805,426809,5090828,-0.741138189685332,0.0851029860904713,-1.57018060517406,1.15277088609665,0.768152396415347,-0.0727768123117466,-1.43275767988485,0.865143300958282,-1.05496573599474,"annual",426.809,5090.828,"2007","3",2.13015255861683,2.48144281231986,-0.351290253703027,-0.351290253703027
"11",3,"Spwn",10.81081,2009,"Necanicum",1805,426809,5090828,-0.741138189685332,-0.626555351590226,-1.36274598176746,1.15277088609665,-0.684294151967146,-0.0727768123117466,-1.43275767988485,0.865143300958282,-1.05496573599474,"annual",426.809,5090.828,"2009","3",3.73543035540876,2.52302733275047,1.21240302265829,1.21240302265829
"12",3,"Spwn",8.108108,2010,"Necanicum",1805,426809,5090828,-0.741138189685332,0.919329982730862,-2.07280760453569,1.15277088609665,-0.298299989114734,-0.0727768123117466,-1.43275767988485,0.865143300958282,-1.05496573599474,"annual",426.809,5090.828,"2010","3",3.452266460475,2.73256423395207,0.719702226522928,0.719702226522928
"13",3,"Spwn",2.702703,2011,"Necanicum",1805,426809,5090828,-0.741138189685332,0.28691370828457,-1.53427490087618,1.15277088609665,0.394193333614948,-0.0727768123117466,-1.43275767988485,0.865143300958282,-1.05496573599474,"annual",426.809,5090.828,"2011","3",2.79372138981103,2.51775917074185,0.275962219069174,0.275962219069174
"14",3,"Spwn",1.351351,2012,"Necanicum",1805,426809,5090828,-0.741138189685332,-0.87264281415271,-2.10671781330578,1.15277088609665,1.36650273255395,-0.0727768123117466,-1.43275767988485,0.865143300958282,-1.05496573599474,"annual",426.809,5090.828,"2012","3",2.40846385749105,2.49271290318254,-0.0842490456914827,-0.0842490456914827
"15",3,"Spwn",0,2013,"Necanicum",1805,426809,5090828,-0.741138189685332,-0.328589991514569,-2.04288838682115,1.15277088609665,1.34472870285458,-0.0727768123117466,-1.43275767988485,0.865143300958282,-1.05496573599474,"annual",426.809,5090.828,"2013","3",1.98829096835962,2.51135070727349,-0.523059738913863,-0.523059738913863
"16",3,"Spwn",0,2015,"Necanicum",1805,426809,5090828,-0.741138189685332,-0.144261930753481,-1.77561973305287,1.15277088609665,1.03522076796431,-0.0727768123117466,-1.43275767988485,0.865143300958282,-1.05496573599474,"annual",426.809,5090.828,"2015","3",1.81222388034709,2.4901926062203,-0.677968725873208,-0.677968725873208
"17",3,"Spwn",0,2016,"Necanicum",1805,426784,5090809,-0.741138189685332,-0.377807484027066,-1.39864728099795,1.15277088609665,1.08589487344647,-0.0727768123117466,-1.43275767988485,0.865143300958282,-1.05496573599474,"annual",426.784,5090.809,"2016","3",2.30613905743714,2.38972123771151,-0.0835821802743772,-0.0835821802743772
"18",3,"Spwn",0,2017,"Necanicum",1805,426784,5090809,-0.741138189685332,0.255558935062323,-0.996143058349182,1.15277088609665,-0.734414009420598,-0.0727768123117466,-1.43275767988485,0.865143300958282,-1.05496573599474,"annual",426.784,5090.809,"2017","3",1.94448475645663,2.49673651674796,-0.552251760291326,-0.552251760291326
"19",3,"Spwn",0,2018,"Necanicum",1805,426784,5090809,-0.741138189685332,0.763506261262725,-1.47523818771213,1.15277088609665,-1.13770862859778,-0.0727768123117466,-1.43275767988485,0.865143300958282,-1.05496573599474,"annual",426.784,5090.809,"2018","3",2.66608262288196,2.66608262288196,0,0
"20",4,"Spwn",6.796117,1998,"Necanicum",1810,428603,5090739,0.475301832971069,2.78560409070473,-0.619699214381095,-0.670779032337309,2.13168172533461,1.57542929590352,0.0151729509070667,0.661959050494509,-1.06278664195762,"nine",428.603,5090.739,"1998","4",1.99153271334235,2.84692832408679,-0.855395610744439,-0.855395610744439
"21",4,"Spwn",33.33333,2016,"Necanicum",1810,428603,5090739,0.475301832971069,-0.377807484027066,-0.0884040364437591,-0.670779032337309,1.08589487344647,1.57542929590352,0.0151729509070667,0.661959050494509,-1.06278664195762,"nine",428.603,5090.739,"2016","4",2.57139579684032,2.64310612678248,-0.0717103299421584,-0.0717103299421584
