"","STRM_ORDER","LifeStage","dens","yr","PopGrp","ID_Num","UTM_E","UTM_N","WidthM","W3Dppt","MWMT_Index","StrmPow","SprPpt","IP_COHO","SolMean","StrmSlope","OUT_DIST","Panel","UTM_E_km","UTM_N_km","fYr","fSTRM_ORDER","est","est_non_rf","est_rf","epsilon_st"
"1",3,"Spwn",52.5,2005,"Necanicum",1790,430395,5095640,-0.573893853215155,-0.210329440772929,0.22920600418375,-0.7730480688822,-0.315282040674729,1.643879319833,-0.303874603057111,0.101862728806942,-1.11790404246504,"once",430.395,5095.64,"2005","3",3.25024805823298,2.79674783949561,0.453500218737366,0.453500218737366
"2",3,"Spwn",157.5,2009,"Necanicum",1790,430395,5095640,-0.573893853215155,-0.780770527278444,0.407445384869393,-0.7730480688822,-0.865578949194691,1.643879319833,-0.303874603057111,0.101862728806942,-1.11790404246504,"once",430.395,5095.64,"2009","3",4.00724387059484,2.8056844318216,1.20155943877324,1.20155943877324
"3",3,"Spwn",117.5,2012,"Necanicum",1790,430395,5095640,-0.573893853215155,-1.06410718319136,-0.547240445088299,-0.7730480688822,0.838455465613781,1.643879319833,-0.303874603057111,0.101862728806942,-1.11790404246504,"once",430.395,5095.64,"2012","3",3.53127807237944,2.71434281036045,0.816935262018983,0.816935262018983
"4",2,"Spwn",0.8041171,1998,"Necanicum",1797,430486,5091933,-0.7251517805218,3.69365029359094,0.108758844151186,-0.011895455998534,3.40277832367194,-0.0730331843787803,-0.303874603057111,-0.0204407527233017,-1.07021790226831,"nine",430.486,5091.933,"1998","2",1.12771395623114,1.90549625448963,-0.777782298258491,-0.777782298258491
"5",2,"Spwn",21.71116,2005,"Necanicum",1797,429655,5092290,-0.7251517805218,1.06883006298283,0.653970221354566,-0.011895455998534,1.00419984381163,-0.0730331843787803,-0.303874603057111,-0.0204407527233017,-1.07021790226831,"nine",429.655,5092.29,"2005","2",2.45977948134807,1.98924299393221,0.470536487415861,0.470536487415861
"6",2,"Spwn",4.824702,2011,"Necanicum",1796,430486,5091933,-0.842459017277205,0.851241075230564,0.543098469340417,-0.011895455998534,1.30332289472511,-0.0730331843787803,-0.137609211785255,-0.0204407527233017,-1.05709594635288,"nine",430.486,5091.933,"2011","2",2.24127659835999,1.97499840902466,0.266278189335337,0.266278189335337
"7",2,"Spwn",0,2012,"Necanicum",1796,430486,5091933,-0.842459017277205,-0.543023944989818,-0.196855526331497,-0.011895455998534,2.31321282109263,-0.0730331843787803,-0.137609211785255,-0.0204407527233017,-1.05709594635288,"nine",430.486,5091.933,"2012","2",2.15269631742355,1.86673365425176,0.285962663171787,0.285962663171787
"8",3,"Spwn",0,2005,"Necanicum",1805,426809,5090828,-0.73934012881187,0.0581245051551946,-1.58023281453668,1.14713300619795,0.224705791284228,-0.0730331843787803,-1.42957965555715,0.867844891796467,-1.05536310741646,"annual",426.809,5090.828,"2005","3",3.0938678493955,2.64754677969144,0.446321069704065,0.446321069704065
"9",3,"Spwn",6.756757,2006,"Necanicum",1805,426809,5090828,-0.73934012881187,0.332041724368874,-1.28253470303328,1.14713300619795,-0.28419498034736,-0.0730331843787803,-1.42957965555715,0.867844891796467,-1.05536310741646,"annual",426.809,5090.828,"2006","3",2.03808259179708,2.68661411466914,-0.648531522872064,-0.648531522872064
"10",3,"Spwn",1.351351,2007,"Necanicum",1805,426809,5090828,-0.73934012881187,0.0844989279130455,-1.58622957928186,1.14713300619795,0.797378990014121,-0.0730331843787803,-1.42957965555715,0.867844891796467,-1.05536310741646,"annual",426.809,5090.828,"2007","3",2.19075301298119,2.55076963123511,-0.36001661825392,-0.36001661825392
"11",3,"Spwn",10.81081,2009,"Necanicum",1805,426809,5090828,-0.73934012881187,-0.621016880859463,-1.37843881265182,1.14713300619795,-0.668587680025114,-0.0730331843787803,-1.42957965555715,0.867844891796467,-1.05536310741646,"annual",426.809,5090.828,"2009","3",3.75633257022465,2.70238529838272,1.05394727184193,1.05394727184193
"12",3,"Spwn",8.108108,2010,"Necanicum",1805,426809,5090828,-0.73934012881187,0.911525470105652,-2.08971953583357,1.14713300619795,-0.279000484405769,-0.0730331843787803,-1.42957965555715,0.867844891796467,-1.05536310741646,"annual",426.809,5090.828,"2010","3",3.46612626771535,2.9248464766866,0.541279791028746,0.541279791028746
"13",3,"Spwn",2.702703,2011,"Necanicum",1805,426809,5090828,-0.73934012881187,0.284567763404742,-1.55026222870208,1.14713300619795,0.419938923365881,-0.0730331843787803,-1.42957965555715,0.867844891796467,-1.05536310741646,"annual",426.809,5090.828,"2011","3",2.8413738389724,2.6238803454648,0.217493493507595,0.217493493507595
"14",3,"Spwn",1.351351,2012,"Necanicum",1805,426809,5090828,-0.73934012881187,-0.864980291369583,-2.12368796483161,1.14713300619795,1.40129907971574,-0.0730331843787803,-1.42957965555715,0.867844891796467,-1.05536310741646,"annual",426.809,5090.828,"2012","3",2.41854254393778,2.49977455193329,-0.0812320079955101,-0.0812320079955101
"15",3,"Spwn",0,2013,"Necanicum",1805,426809,5090828,-0.73934012881187,-0.325623345971534,-2.05974894999897,1.14713300619795,1.3793223661167,-0.0730331843787803,-1.42957965555715,0.867844891796467,-1.05536310741646,"annual",426.809,5090.828,"2013","3",2.06233131973476,2.53046978221148,-0.468138462476715,-0.468138462476715
"16",3,"Spwn",0,2015,"Necanicum",1805,426809,5090828,-0.73934012881187,-0.142886274006425,-1.79202142433016,1.14713300619795,1.06693337172162,-0.0730331843787803,-1.42957965555715,0.867844891796467,-1.05536310741646,"annual",426.809,5090.828,"2015","3",2.53518813894611,2.53518813894611,0,0
"17",4,"Spwn",6.796117,1998,"Necanicum",1810,428603,5090739,0.473003559902195,2.76169122656888,-0.634116312860907,-0.669504244850807,2.17360075324709,1.57235612936808,0.0161704977145048,0.664245219303589,-1.0631674965194,"nine",428.603,5090.739,"1998","4",2.11083318454536,2.8684661043231,-0.757632919777739,-0.757632919777739
"18",4,"Spwn",66.66666,2010,"Necanicum",16043,429973,5090303,0.377738935668864,0.800564505788694,-0.918457392073185,-0.669504244850807,0.229340879970571,0.815051759739526,-0.250618616360044,0.664245219303589,-1.04292899596434,"annual",429.973,5090.303,"2010","4",3.62738577575108,3.01948636012517,0.607899415625914,0.607899415625914
"19",4,"Spwn",6.666667,2013,"Necanicum",16043,429973,5090303,0.377738935668864,0.367270417624003,-0.921391791304633,-0.669504244850807,2.57046024318467,0.815051759739526,-0.250618616360044,0.664245219303589,-1.04292899596434,"annual",429.973,5090.303,"2013","4",2.10118711653992,2.57633853638582,-0.475151419845901,-0.475151419845901
"20",4,"Spwn",53.33333,2001,"Necanicum",16043,430061,5090300,0.377738935668864,0.0864958484932827,-0.799025137037964,-0.669504244850807,1.69993464716393,0.878160457208571,-0.241822700970338,0.664245219303589,-1.04292899596434,"annual",430.061,5090.3,"2001","4",3.7505425066981,2.68389058406108,1.06665192263702,1.06665192263702
"21",4,"Spwn",1.666667,2006,"Necanicum",16043,430061,5090300,0.377738935668864,0.0864958484932827,-0.799025137037964,-0.669504244850807,1.69993464716393,0.878160457208571,-0.241822700970338,0.664245219303589,-1.04292899596434,"annual",430.061,5090.3,"2006","4",2.0488467244357,2.68389058406108,-0.635043859625386,-0.635043859625386
"22",4,"Spwn",6.666667,2015,"Necanicum",16043,429973,5090303,0.377738935668864,-0.142886274006425,-0.558907439927327,-0.669504244850807,1.06693337172162,0.815051759739526,-0.250618616360044,0.664245219303589,-1.04292899596434,"annual",429.973,5090.303,"2015","4",2.71267427466275,2.71267427466275,0,0
"23",3,"Spwn",0,1999,"Necanicum",1814,429168,5089774,-0.686893912811074,1.61338653743886,-0.0142961804615072,-0.509759931565771,1.44782578028796,0.684627118303497,-0.84612324433801,-0.245397589030801,-1.04390785154674,"nine",429.168,5089.774,"1999","3",1.63319405400675,2.57786960531414,-0.944675551307393,-0.944675551307393
"24",3,"Spwn",6,2008,"Necanicum",1814,429168,5089774,-0.686893912811074,0.858211458387996,-0.75106866959827,-0.509759931565771,-0.0933571909855147,0.684627118303497,-0.84612324433801,-0.245397589030801,-1.04390785154674,"nine",429.168,5089.774,"2008","3",2.51206137655534,2.96555937548536,-0.45349799893002,-0.45349799893002
"25",3,"Spwn",33.33334,2009,"Necanicum",17746,428946,5089860,-0.659023942955578,-0.621016880859463,0.115435153981538,-0.509759931565771,-0.668587680025114,0.966512633665236,-0.875236182393053,-0.245397589030801,-1.04654017939671,"three",428.946,5089.86,"2009","3",3.86525618002358,2.75973816609631,1.10551801392728,1.10551801392728
"26",3,"Spwn",0,2012,"Necanicum",17746,428946,5089860,-0.659023942955578,-0.864980291369583,-0.792679774489355,-0.509759931565771,1.40129907971574,0.966512633665236,-0.875236182393053,-0.245397589030801,-1.04654017939671,"three",428.946,5089.86,"2012","3",2.46188677621173,2.59623126125109,-0.134344485039362,-0.134344485039362
"27",3,"Spwn",0,2015,"Necanicum",17746,428946,5089860,-0.659023942955578,-0.142886274006425,-0.366772686038923,-0.509759931565771,1.06693337172162,0.966512633665236,-0.875236182393053,-0.245397589030801,-1.04654017939671,"three",428.946,5089.86,"2015","3",2.60901782653096,2.60901782653096,0,0
"28",2,"Spwn",0,2009,"Necanicum",21257,429347,5089473,-1.04717661403394,0.00744793571332426,0.115435153981538,-0.509759931565771,-0.345569947780315,-0.0730331843787803,-0.275529021664685,-0.245397589030801,-1.03774370693324,"once",429.347,5089.473,"2009","2",3.44738233355303,2.33145723231037,1.11592510124266,1.11592510124266
"29",2,"Spwn",8.75,2015,"Necanicum",1816,427799,5089879,-1.09962283003473,-0.142886274006425,-0.366772686038923,-0.772593231824458,1.06693337172162,1.38263034854364,-0.771675304949072,-1.16541521217229,-1.05685784634635,"three",427.799,5089.879,"2015","2",2.39403594463474,2.39403594463474,0,0
"30",4,"Spwn",17.3913,2009,"Necanicum",18091,428191,5088150,0.277153680826757,-0.621016880859463,0.629713991918055,-0.591297446402178,-0.668587680025114,1.62705033384125,-2.12742671334378,-1.11023574633917,-1.01339136737646,"nine",428.191,5088.15,"2009","4",3.83075642152736,2.76292938919802,1.06782703232935,1.06782703232935
"31",4,"Spwn",7.246377,2012,"Necanicum",18091,428111,5088608,0.277153680826757,-0.864980291369583,-0.334564896579746,-0.591297446402178,1.40129907971574,1.62705033384125,-2.12742671334378,-1.11023574633917,-1.01339136737646,"nine",428.111,5088.608,"2012","4",2.24924948576398,2.61290737139765,-0.363657885633672,-0.363657885633672
"32",3,"Spwn",4.347826,2015,"Necanicum",1815,428072,5088832,-0.754035203826586,-0.142886274006425,0.117685595497386,-0.591297446402178,1.06693337172162,1.34937206497745,-1.58187843841363,-1.11023574633917,-1.03017741783684,"nine",428.072,5088.832,"2015","3",2.5635145967764,2.5635145967764,0,0
"33",4,"Spwn",12.26415,1998,"Necanicum",1820,427790,5086083,-0.317490130544594,2.82291756511389,-0.404725720309149,-0.291352127616631,2.2517579383375,0.789808280751907,-0.735699186276053,-0.445765773707512,-0.981353688720022,"annual",427.79,5086.083,"1998","4",2.00187103027829,2.81316757240467,-0.811296542126388,-0.811296542126388
"34",4,"Spwn",11.32076,1999,"Necanicum",1820,427790,5086083,-0.317490130544594,0.985882503409393,0.0157758958728242,-0.291352127616631,0.541082560256008,0.789808280751907,-0.735699186276053,-0.445765773707512,-0.981353688720022,"annual",427.79,5086.083,"1999","4",1.97041901273909,2.86803390629103,-0.897614893551942,-0.897614893551942
"35",4,"Spwn",1.886793,2000,"Necanicum",1820,427790,5086083,-0.317490130544594,0.0846873166470303,-0.129615863942274,-0.291352127616631,-0.363550895270439,0.789808280751907,-0.735699186276053,-0.445765773707512,-0.981353688720022,"annual",427.79,5086.083,"2000","4",1.80253976229502,2.99084377814637,-1.18830401585136,-1.18830401585136
"36",4,"Spwn",86.79246,2001,"Necanicum",1820,427790,5086083,-0.317490130544594,1.02022576961479,-0.840530338798893,-0.291352127616631,0.0285935906586126,0.789808280751907,-0.735699186276053,-0.445765773707512,-0.981353688720022,"annual",427.79,5086.083,"2001","4",4.21832798958449,3.16606042680529,1.0522675627792,1.0522675627792
"37",4,"Spwn",4.716981,2002,"Necanicum",1820,427790,5086083,-0.317490130544594,0.744424663061269,-0.190721970043203,-0.291352127616631,0.264583537051213,0.789808280751907,-0.735699186276053,-0.445765773707512,-0.981353688720022,"annual",427.79,5086.083,"2002","4",2.55938095609465,2.9471399907132,-0.387759034618547,-0.387759034618547
"38",4,"Spwn",36.79245,2003,"Necanicum",1820,427790,5086083,-0.317490130544594,-1.21255750557126,-0.954137921675445,-0.291352127616631,0.4209778225542,0.789808280751907,-0.735699186276053,-0.445765773707512,-0.981353688720022,"annual",427.79,5086.083,"2003","4",3.10960248990823,2.94993729283596,0.159665197072272,0.159665197072272
"39",4,"Spwn",16.98113,2004,"Necanicum",1820,427790,5086083,-0.317490130544594,-0.10257108493371,-0.194115282838669,-0.291352127616631,0.405234504085069,0.789808280751907,-0.735699186276053,-0.445765773707512,-0.981353688720022,"annual",427.79,5086.083,"2004","4",3.37660486692965,2.85705759609509,0.519547270834558,0.519547270834558
"40",4,"Spwn",2.830189,2005,"Necanicum",1820,427790,5086083,-0.317490130544594,0.614436436611861,-0.0575531965004593,-0.291352127616631,0.233656307368201,0.789808280751907,-0.735699186276053,-0.445765773707512,-0.981353688720022,"annual",427.79,5086.083,"2005","4",3.40684997176878,2.91041190068321,0.496438071085575,0.496438071085575
