"","UTM_E_km","UTM_N_km","pred"
"504897",446,5023,9.51100944595933
"504898",447,5023,9.44977398327173
"504899",448,5023,9.38893277756724
"504900",449,5023,9.32848329047085
"504901",450,5023,9.26842299995056
"504902",451,5023,9.20874940021215
"504903",452,5023,9.14946000159466
"504904",453,5023,9.92527325951766
"504905",454,5023,11.7113545853374
"504906",455,5023,13.6783645752413
"504907",456,5023,12.4439748336125
"504908",457,5023,11.3209813064841
"504909",458,5023,10.8058291525584
"504910",459,5023,10.9819892562015
"504911",460,5023,11.1610211785341
"504912",461,5023,11.3429717368684
"504913",462,5023,11.5278885117477
"504914",463,5023,11.4835563661176
"504915",464,5023,11.3012867085395
"504916",424,5022,3.08828374601548
"504917",425,5022,3.01167388965092
"504918",426,5022,3.0941993022364
"504919",427,5022,3.17898606315239
"504920",428,5022,3.4295352653057
"504921",429,5022,3.7458592692374
"504922",430,5022,4.09135949318806
"504923",431,5022,4.46872701277642
"504924",432,5022,4.88090111562331
"504925",433,5022,5.331092195245
"504926",434,5022,5.82280675657015
"504927",435,5022,6.34881996846632
"504928",436,5022,6.92155870182091
"504929",437,5022,7.5459652503465
"504930",438,5022,8.2267006627361
"504931",439,5022,8.96884646946325
"504932",440,5022,9.77794261521726
"504933",441,5022,9.83756027577919
"504934",442,5022,9.78700787091813
"504935",443,5022,9.73671524038786
"504936",444,5022,9.68668104928249
"504937",445,5022,9.62676549251468
"504938",446,5022,9.56478474878094
"504939",447,5022,9.50320306043053
"504940",448,5022,9.44201785819451
"504941",449,5022,9.38122658934588
"504942",450,5022,9.32082671759305
"504943",451,5022,9.26081572297405
"504944",452,5022,9.75591477593249
"504945",453,5022,11.5115195579844
"504946",454,5022,13.5830504445127
"504947",455,5022,15.9803424845014
"504948",456,5022,14.5382131479074
"504949",457,5022,13.2262272688446
"504950",458,5022,12.0326401867555
"504951",459,5022,11.5718247953731
"504952",460,5022,11.7604724064461
"504953",461,5022,11.9521954115726
"504954",462,5022,12.1470439468159
"504955",463,5022,12.1718383581464
"504956",464,5022,11.9786441299037
"504957",465,5022,11.7885163250497
"504958",422,5021,3.29290479559805
"504959",424,5021,3.02274286645439
"504960",425,5021,2.99176714123457
"504961",426,5021,3.09184103784491
"504962",427,5021,3.37701773408869
"504963",428,5021,3.68849777099103
"504964",429,5021,4.02870724345698
"504965",430,5021,4.40029601783435
"504966",431,5021,4.80615837152617
"504967",432,5021,5.24945553630266
"504968",433,5021,5.73364032090106
"504969",434,5021,6.26248400469679
"504970",435,5021,6.83161563514071
"504971",436,5021,7.44790825409508
"504972",437,5021,8.11979776439444
"504973",438,5021,8.85229966392431
"504974",439,5021,9.65088190786469
"504975",440,5021,9.9405785493601
"504976",441,5021,9.8894967630947
"504977",442,5021,9.8386774714995
"504978",443,5021,9.7881193256896
"504979",444,5021,9.73782098371157
"504980",445,5021,9.68119528069795
"504981",446,5021,9.61886409747802
"504982",447,5021,9.55693422590288
"504983",448,5021,9.49540308217693
"504984",449,5021,9.43426809914004
"504985",450,5021,9.37352672616042
"504986",451,5021,9.58944611665868
"504987",452,5021,11.3150943870974
"504988",453,5021,13.3512780020223
"504989",454,5021,15.7538786853205
"504990",455,5021,18.5888342370075
"504991",456,5021,16.9848978610181
"504992",457,5021,15.4521134724368
"504993",458,5021,14.0576536119806
"504994",459,5021,12.789035326911
"504995",460,5021,12.3921197720499
"504996",461,5021,12.5941400957643
"504997",462,5021,12.7994538197964
"504998",463,5021,12.9013734328831
"504999",464,5021,12.6965998555237
"505000",465,5021,12.4950764916554
"505001",425,5020,3.04449472248093
"505002",426,5020,3.32530442002409
"505003",427,5020,3.63201466705811
"505004",428,5020,3.96701440694854
"505005",429,5020,4.33291292782257
"505006",430,5020,4.73256018612072
"505007",431,5020,5.16906900469617
"505008",432,5020,5.64583931836109
"505009",433,5020,6.16658465572673
"505010",434,5020,6.73536106360232
"505011",435,5020,7.35112547183682
"505012",436,5020,8.01428402923525
"505013",437,5020,8.73726734053506
"505014",438,5020,9.5254723068837
"505015",439,5020,10.0446756234153
"505016",440,5020,9.9930589120989
"505017",441,5020,9.94170744427931
"505018",442,5020,9.89061985694623
"505019",443,5020,9.83979479409338
"505020",444,5020,9.78923090668266
"505021",445,5020,9.73593281522073
"505022",446,5020,9.67324921112771
"505023",447,5020,9.61096918769786
"505024",448,5020,9.54909014652679
"505025",449,5020,9.48760950593962
"505026",450,5020,9.42652470088327
"505027",451,5020,11.1220208890771
"505028",452,5020,13.1234603755223
"505029",453,5020,15.4850646249951
"505030",454,5020,18.2716463172717
"505031",455,5020,21.5596813593263
"505032",456,5020,19.8433433609922
"505033",457,5020,18.0526015402366
"505034",458,5020,16.4234633469678
"505035",459,5020,14.9413450304105
"505036",460,5020,13.5929789351641
"505037",461,5020,13.2705632136975
"505038",462,5020,13.4869042050387
"505039",463,5020,13.6746341478732
"505040",464,5020,13.4575871979412
"505041",465,5020,13.243985267303
"505042",466,5020,13.0337736758171
"505043",425,5019,3.35352156661898
"505044",426,5019,3.61507898355067
"505045",427,5019,3.90626629187218
"505046",428,5019,4.26656169584968
"505047",429,5019,4.66008903242672
"505048",430,5019,5.08991345684009
"505049",431,5019,5.55938283965163
"505050",432,5019,6.07215384306367
"505051",433,5019,6.63222040238972
"505052",434,5019,7.24394483452044
"505053",435,5019,7.91014140560252
"505054",436,5019,8.62372981916639
"505055",437,5019,9.4016923567645
"505056",438,5019,10.1498627950713
"505057",439,5019,10.0977055570045
"505058",440,5019,10.0458163400467
"505059",441,5019,9.99419376691416
"505060",442,5019,9.9428364674007
"505061",443,5019,9.89174307834114
"505062",444,5019,9.84091224357522
"505063",445,5019,9.79034261391164
"505064",446,5019,9.72794181852685
"505065",447,5019,9.66530966348166
"505066",448,5019,9.60308075785128
"505067",449,5019,9.54125250536402
"505068",450,5019,10.9322418731321
"505069",451,5019,12.8995300825748
"505070",452,5019,15.220837435019
"505071",453,5019,17.9598706883307
"505072",454,5019,21.1918008137611
"505073",455,5019,25.0053260139518
"505074",456,5019,23.1828462534322
"505075",457,5019,21.0907344779651
"505076",458,5019,19.1874231471544
"505077",459,5019,17.4558741618313
"505078",460,5019,15.8805870083122
"505079",461,5019,14.4474600006006
"505080",462,5019,14.21127710579
"505081",463,5019,14.4429539176767
"505082",464,5019,14.2641853134719
"505083",465,5019,14.0377808713439
"505084",466,5019,13.814969972786
"505085",425,5018,3.74955963833561
"505086",426,5018,4.04200598589948
"505087",427,5018,4.35726164294308
"505088",428,5018,4.69710561817439
"505089",429,5018,5.06345567382162
"505090",430,5018,5.47425029566461
"505091",431,5018,5.97916907855823
"505092",432,5018,6.53065916593178
"505093",433,5018,7.13301607317199
"505094",434,5018,7.79093151355274
"505095",435,5018,8.50952994164179
"505096",436,5018,9.27952088080363
"505097",437,5018,10.1166435369518
"505098",438,5018,10.20344805458
"505099",439,5018,10.151015457211
"505100",440,5018,10.0988522959435
"505101",441,5018,10.0469571862227
"505102",442,5018,9.99532875060843
"505103",443,5018,9.94396561873882
"505104",444,5018,9.8928664272939
"505105",445,5018,9.84202981995944
"505106",446,5018,9.78294365824687
"505107",447,5018,9.71995738063214
"505108",448,5018,9.65737663240676
"505109",449,5018,10.7457011243377
"505110",450,5018,12.6794207922183
"505111",451,5018,14.9611188479847
"505112",452,5018,17.653414998333
"505113",453,5018,20.8301975453759
"505114",454,5018,24.5786512026346
"505115",455,5018,29.0016498223215
"505116",456,5018,27.0843653024105
"505117",457,5018,24.6401650104883
"505118",458,5018,22.4165390240863
"505119",459,5018,20.393581845109
"505120",460,5018,18.5531843263708
"505121",461,5018,16.8788715617825
"505122",462,5018,15.3556554059675
"505123",463,5018,15.2186756300663
"505124",464,5018,15.1191279435436
"505125",465,5018,14.8791536546309
"505126",466,5018,14.642988293029
"505127",467,5018,14.4105714025643
"505128",468,5018,14.1818434866375
"505129",425,5017,4.26540881421379
"505130",426,5017,4.5193514344742
"505131",427,5017,4.87183757894214
"505132",428,5017,5.25181582793953
"505133",429,5017,5.66143042407937
"505134",430,5017,6.10299284985904
"505135",431,5017,6.5789948715103
"505136",432,5017,7.09212260020238
"505137",433,5017,7.67162657649267
"505138",434,5017,8.3792208852302
"505139",435,5017,9.1520803239588
"505140",436,5017,9.98518153779478
"505141",437,5017,10.3102978805215
"505142",438,5017,10.2573162124978
"505143",439,5017,10.2046068020926
"505144",440,5017,10.1521682502519
"505145",441,5017,10.0999991651112
"505146",442,5017,10.0480981619582
"505147",443,5017,9.99646386319634
"505148",444,5017,9.94509489830823
"505149",445,5017,9.89398990381902
"505150",446,5017,9.83825647868913
"505151",447,5017,9.77491407629379
"505152",448,5017,10.5623433869845
"505153",449,5017,12.4630673053207
"505154",450,5017,14.7058319319894
"505155",451,5017,17.3521884712597
"505156",452,5017,20.4747644427476
"505157",453,5017,24.1592568960592
"505158",454,5017,28.5067843101134
"505159",455,5017,33.6366617234772
"505160",456,5017,31.6424840942822
"505161",457,5017,28.7869411270818
"505162",458,5017,26.1890936560134
"505163",459,5017,23.8256862198603
"505164",460,5017,21.6755620222427
"505165",461,5017,19.719473539799
"505166",462,5017,17.9399102218342
"505167",463,5017,16.3209417390335
"505168",464,5017,16.0253126799573
"505169",465,5017,15.7709552177189
"505170",466,5017,15.5206349758387
"505171",467,5017,15.274287874623
"505172",468,5017,15.0318508514661
"505173",469,5017,14.7932618447065
"505174",425,5016,4.8676513888543
"505175",426,5016,5.05306955495238
"505176",427,5016,5.44718296502419
"505177",428,5016,5.8720351920288
"505178",429,5016,6.3300237054313
"505179",430,5016,6.82373296497194
"505180",431,5016,7.35594900494486
"505181",432,5016,7.92967515597553
"505182",433,5016,8.54814899301588
"505183",434,5016,9.21486060519575
"505184",435,5016,9.93357229062875
"505185",436,5016,10.4182666306974
"505186",437,5016,10.3647301421879
"505187",438,5016,10.3114687623605
"505188",439,5016,10.2584810775104
"505189",440,5016,10.2057656811975
"505190",441,5016,10.153321174209
"505191",442,5016,10.1011461645222
"505192",443,5016,10.0492392672677
"505193",444,5016,9.99759910469253
"505194",445,5016,9.94622430612348
"505195",446,5016,9.89388203814045
"505196",447,5016,10.3821143482112
"505197",448,5016,12.2504055352657
"505198",449,5016,14.454901067847
"505199",450,5016,17.0561018800358
"505200",451,5016,20.1253962221334
"505201",452,5016,23.747018864372
"505202",453,5016,28.0203628649385
"505203",454,5016,33.0627073472697
"505204",455,5016,39.012436148678
"505205",456,5016,36.9677040047821
"505206",457,5016,33.6315921221035
"505207",458,5016,30.596544175998
"505208",459,5016,27.8353909655838
"505209",460,5016,25.3234151461692
"505210",461,5016,23.0381299640489
"505211",462,5016,20.9590779591471
"505212",463,5016,18.6971665194029
"505213",464,5016,16.564674157525
"505214",465,5016,16.3669060089652
"505215",466,5016,16.1714990442242
"505216",467,5016,15.9784250727715
"505217",468,5016,15.7876562406476
"505218",469,5016,15.5991650264457
"505219",425,5015,5.55492593452207
"505220",426,5015,5.64981774429263
"505221",427,5015,6.09047444083564
"505222",428,5015,6.56550009103283
"505223",429,5015,7.07757529632417
"505224",430,5015,7.62958973126115
"505225",431,5015,8.22465845013306
"505226",432,5015,8.86613946542622
"505227",433,5015,9.5576526973125
"505228",434,5015,10.3031004011004
"505229",435,5015,10.2589968047253
"505230",436,5015,9.9469679313842
"505231",437,5015,9.93093696109159
"505232",438,5015,9.91493182701463
"505233",439,5015,9.89895248751454
"505234",440,5015,9.88299890101965
"505235",441,5015,9.86707102602528
"505236",442,5015,9.85116882109365
"505237",443,5015,9.83529224485376
"505238",444,5015,9.81944125600128
"505239",445,5015,9.80361581329845
"505240",446,5015,10.0648526136356
"505241",447,5015,12.0413724889698
"505242",448,5015,14.2082519266885
"505243",449,5015,16.7650675200995
"505244",450,5015,19.7819893962848
"505245",451,5015,23.3418149974979
"505246",452,5015,27.5422414026642
"505247",453,5015,32.4985465596375
"505248",454,5015,38.3467530128744
"505249",455,5015,45.2473609529567
"505250",456,5015,43.1891230572549
"505251",457,5015,39.2915657024585
"505252",458,5015,35.7457393451585
"505253",459,5015,32.5199023884168
"505254",460,5015,29.5851777225974
"505255",461,5015,26.9152942226984
"505256",462,5015,23.2716331073179
"505257",463,5015,19.6689909160485
"505258",464,5015,16.7569330187533
"505259",465,5015,16.5568694625888
"505260",466,5015,16.3591944954616
"505261",467,5015,16.1638795996459
"505262",468,5015,15.9708965978937
"505263",469,5015,15.7802176493694
"505264",425,5014,6.33923830467423
"505265",426,5014,6.40245839977324
"505266",427,5014,6.80973617971863
"505267",428,5014,7.34086054250281
"505268",429,5014,7.91340987114442
"505269",430,5014,8.53061509970811
"505270",431,5014,9.19595915848144
"505271",432,5014,9.9131966283829
"505272",433,5014,10.621830194805
"505273",434,5014,10.2189908577659
"505274",435,5014,9.83142944632816
"505275",436,5014,9.49041154636994
"505276",437,5014,9.47511638239496
"505277",438,5014,9.45984586877785
"505278",439,5014,9.44459996579102
"505279",440,5014,9.42937863377089
"505280",441,5014,9.41418183311782
"505281",442,5014,9.39900952429598
"505282",443,5014,9.38386166783326
"505283",444,5014,9.36873822432116
"505284",445,5014,9.3536391544147
"505285",446,5014,11.2254526111786
"505286",447,5014,13.5025334992549
"505287",448,5014,16.2415198044614
"505288",449,5014,19.444442243793
"505289",450,5014,22.9435252689697
"505290",451,5014,27.0722782977171
"505291",452,5014,31.9440122490799
"505292",453,5014,37.6924286662426
"505293",454,5014,44.475289067694
"505294",455,5014,52.4787446086351
"505295",456,5014,50.4575656149328
"505296",457,5014,45.904075244061
"505297",458,5014,41.7615098614429
"505298",459,5014,37.9927859701962
"505299",460,5014,34.2706789400367
"505300",461,5014,28.9652930522711
"505301",462,5014,24.481224987457
"505302",467,5014,16.3514866153533
"505303",468,5014,16.1562637450834
"505304",469,5014,15.96337167017
"505305",470,5014,15.7727825628951
"505306",425,5013,7.2342894859689
"505307",426,5013,7.30643576716163
"505308",427,5013,7.61393997919911
"505309",428,5013,8.20778809798134
"505310",429,5013,8.84795331266196
"505311",430,5013,9.53804811826219
"505312",431,5013,10.2819667658163
"505313",432,5013,10.5804093440656
"505314",433,5013,10.1791409178531
"505315",434,5013,9.79309083949835
"505316",435,5013,9.4216819439507
"505317",436,5013,9.06435895549334
"505318",437,5013,9.04021753553263
"505319",438,5013,9.02564792399366
"505320",439,5013,9.01110179348041
"505321",440,5013,8.99657910614981
"505322",441,5013,8.98207982421982
"505323",442,5013,8.96760390996925
"505324",443,5013,8.95315132573773
"505325",444,5013,8.93872203392557
"505326",445,5013,10.4085180438493
"505327",446,5013,12.5198839131635
"505328",447,5013,15.059539940147
"505329",448,5013,18.1143647003336
"505330",449,5013,21.7888600714777
"505331",450,5013,26.2087261169966
"505332",451,5013,31.3989401555794
"505333",452,5013,37.049269289705
"505334",453,5013,43.7163913208442
"505335",454,5013,51.5832810405314
"505336",455,5013,60.8658400776494
"505337",456,5013,58.9492387796371
"505338",457,5013,53.6294262226504
"505339",458,5013,48.7896946001651
"505340",459,5013,42.6553759257364
"505341",460,5013,36.0519692681181
"505342",461,5013,30.4708248351205
"505343",462,5013,25.7536879394179
"505344",425,5012,8.25571493789893
"505345",426,5012,8.33804771328924
"505346",427,5012,8.51311717177889
"505347",428,5012,9.17709648226005
"505348",429,5012,9.89286276052881
"505349",430,5012,10.6644551234527
"505350",431,5012,10.5391500179264
"505351",432,5012,10.1394463766223
"505352",433,5012,9.75490173776154
"505353",434,5012,9.38494118700416
"505354",435,5012,9.02901161398455
"505355",436,5012,8.68658088538236
"505356",437,5012,8.6252801328752
"505357",438,5012,8.61137925267439
"505358",439,5012,8.5975007757425
"505359",440,5012,8.58364466597344
"505360",441,5012,8.56981088731931
"505361",442,5012,8.5559994037903
"505362",443,5012,8.54221017945462
"505363",444,5012,9.65103605365993
"505364",445,5012,11.6087468479703
"505365",446,5012,13.9635788977449
"505366",447,5012,16.7960881727416
"505367",448,5012,20.2031714055822
"505368",449,5012,24.3013808123342
"505369",450,5012,29.2309112035207
"505370",451,5012,35.1603958798275
"505371",452,5012,42.2926753743239
"505372",453,5012,50.7030970872085
"505373",454,5012,59.8272645031378
"505374",455,5012,70.5933519558396
"505375",456,5012,68.8700041380958
"505376",457,5012,62.6549024608181
"505377",458,5012,53.0914808705551
"505378",459,5012,44.8724784439017
"505379",460,5012,37.9258458924461
"505380",461,5012,32.0546097861695
"505381",425,5011,9.42135772532183
"505382",426,5011,9.51531524872296
"505383",427,5011,9.61020979377861
"505384",428,5011,10.2608764796721
"505385",429,5011,10.9118916809126
"505386",430,5011,10.4980515865067
"505387",431,5011,10.0999066280815
"505388",432,5011,9.71686155810819
"505389",433,5011,9.34834370418096
"505390",434,5011,8.99380211284129
"505391",435,5011,8.652706725874
"505392",436,5011,8.32454758784244
"505393",437,5011,8.22938796308385
"505394",438,5011,8.21612512008761
"505395",439,5011,8.20288365207153
"505396",440,5011,8.18966352458673
"505397",441,5011,8.17646470323989
"505398",442,5011,8.1632871536931
"505399",443,5011,8.9486799673739
"505400",444,5011,10.7639179656107
"505401",445,5011,12.9473766402217
"505402",446,5011,15.573749484094
"505403",447,5011,18.7328815506801
"505404",448,5011,22.5328429451251
"505405",449,5011,27.1036257724717
"505406",450,5011,32.6015910110945
"505407",451,5011,39.2148174335476
"505408",452,5011,47.1695355549718
"505409",453,5011,56.7378667066886
"505410",454,5011,68.2471319793745
"505411",455,5011,81.875504125195
"505412",456,5011,78.1845041547062
"505413",457,5011,66.0808932017366
"505414",458,5011,55.8510218047662
"505415",459,5011,47.204819509832
"505416",460,5011,39.8971211797178
"505417",461,5011,33.7207152777599
"505418",424,5010,10.419762552977
"505419",425,5010,10.6028793003325
"505420",426,5010,10.7892141385985
"505421",427,5010,10.9670967279815
"505422",428,5010,10.8693397074475
"505423",429,5010,10.457113422382
"505424",430,5010,10.0605210686014
"505425",431,5010,9.67896971980231
"505426",432,5010,9.31188893676986
"505427",433,5010,8.95872991454177
"505428",434,5010,8.61896466191597
"505429",435,5010,8.29208521207616
"505430",436,5010,7.97760286315496
"505431",437,5010,7.85166686805036
"505432",438,5010,7.83901277695673
"505433",439,5010,7.82637907975195
"505434",440,5010,7.81376574356834
"505435",441,5010,7.80117273559117
"505436",442,5010,8.2974379862679
"505437",443,5010,9.98057167476734
"505438",444,5010,12.0051287059962
"505439",445,5010,14.4403667389016
"505440",446,5010,17.3695923351346
"505441",447,5010,20.8930107762427
"505442",448,5010,25.1311539657277
"505443",449,5010,30.229003680373
"505444",450,5010,36.3609512223026
"505445",451,5010,43.7367631355013
"505446",452,5010,52.6087570667742
"505447",453,5010,63.2804332487131
"505448",454,5010,76.9375247278738
"505449",455,5010,81.2182757245391
"505450",456,5010,77.6409779225614
"505451",457,5010,69.5155860520646
"505452",458,5010,58.7539956597155
"505453",459,5010,49.6583888884491
"505454",460,5010,41.9708576294704
"505455",424,5009,10.5493361706127
"505456",425,5009,10.7347300427379
"505457",426,5009,10.9233820239295
"505458",427,5009,11.1153493721462
"505459",428,5009,10.8052895656022
"505460",429,5009,10.0705325973471
"505461",430,5009,9.64122564437249
"505462",431,5009,9.27557632823835
"505463",432,5009,8.92379448366032
"505464",433,5009,8.58535417838891
"505465",434,5009,8.25974942647341
"505466",435,5009,7.94649343178645
"505467",436,5009,7.64511786023833
"505468",437,5009,7.49128281269387
"505469",438,5009,7.47920953236842
"505470",439,5009,7.46715570987169
"505471",440,5009,7.45512131384459
"505472",441,5009,7.69359027107611
"505473",442,5009,9.25423356749973
"505474",443,5009,11.1314530543437
"505475",444,5009,13.3894661505214
"505476",445,5009,16.1055167659358
"505477",446,5009,19.372517722653
"505478",447,5009,23.3022291907004
"505479",448,5009,28.0290818689503
"505480",449,5009,33.714775697505
"505481",450,5009,40.5538114179994
"505482",451,5009,49.2521761898773
"505483",452,5009,59.9002168563205
"505484",453,5009,72.8503034180987
"505485",454,5009,74.4277495988344
"505486",455,5009,71.1495437680548
"505487",456,5009,68.0157280810975
"505488",457,5009,65.0199428050145
"505489",458,5009,61.8078576619217
"505490",424,5008,10.6805210843122
"505491",425,5008,10.8682203980995
"505492",426,5008,11.0592183367496
"505493",427,5008,11.2535728702452
"505494",428,5008,10.946347519616
"505495",429,5008,10.2019986460251
"505496",430,5008,9.50826530831258
"505497",431,5008,8.88899528685921
"505498",432,5008,8.55187476218226
"505499",433,5008,8.22753973738363
"505500",434,5008,7.91550531464437
"505501",435,5008,7.6153049861887
"505502",436,5008,7.32648993683052
"505503",437,5008,7.1474400433519
"505504",438,5008,7.13592091513176
"505505",439,5008,7.12442035164448
"505506",440,5008,7.13368769458205
"505507",441,5008,8.58075486180356
"505508",442,5008,10.3213593236337
"505509",443,5008,12.4150450634327
"505510",444,5008,14.9334345500532
"505511",445,5008,17.9626788562828
"505512",446,5008,21.6064047833391
"505513",447,5008,25.9892598089963
"505514",448,5008,31.5291773165127
"505515",449,5008,38.3456063195976
"505516",450,5008,46.6357085456676
"505517",451,5008,56.7180837728707
"505518",452,5008,68.9802112412684
"505519",453,5008,68.2049681667043
"505520",454,5008,65.2008477205349
"505521",455,5008,62.3290451963244
"505522",456,5008,59.5837325879109
"505523",457,5008,56.9593385864515
"505524",424,5007,10.8133373311405
"505525",425,5007,11.0033707556133
"505526",426,5007,11.1967438245742
"505527",427,5007,11.3935152288845
"505528",428,5007,11.0892469186248
"505529",429,5007,10.3351809219024
"505530",430,5007,9.63239122298315
"505531",431,5007,8.97739104653474
"505532",432,5007,8.36693071706886
"505533",433,5007,7.88463803865219
"505534",434,5007,7.58560837031524
"505535",435,5007,7.29791958308246
"505536",436,5007,7.02114156717598
"505537",437,5007,6.81937933069966
"505538",438,5007,6.80838891952928
"505539",439,5007,6.79741622098814
"505540",440,5007,7.95628870411776
"505541",441,5007,9.57022032680549
"505542",442,5007,11.5115376665755
"505543",443,5007,13.8466508527312
"505544",444,5007,16.6554412964431
"505545",445,5007,20.1836568281508
"505546",446,5007,24.5472487611272
"505547",447,5007,29.8542244783037
"505548",448,5007,36.3085381939977
"505549",449,5007,44.1582378648978
"505550",450,5007,53.7049980066464
"505551",451,5007,65.3157134512068
"505552",452,5007,62.5024632303809
"505553",453,5007,59.7495123417094
"505554",454,5007,57.1178164916994
"505555",455,5007,54.6020349441753
"505556",456,5007,52.1970621982408
"505557",457,5007,49.8980176272288
"505558",458,5007,47.700235574008
"505559",424,5006,10.947805197331
"505560",425,5006,11.1402017580226
"505561",426,5006,11.3359794929221
"505562",427,5006,11.5351978227332
"505563",428,5006,11.2340118018237
"505564",429,5006,10.4701018295147
"505565",430,5006,9.7581375428689
"505566",431,5006,9.09458664834787
"505567",432,5006,8.4761570474841
"505568",433,5006,7.89978050367641
"505569",434,5006,7.36259741963954
"505570",435,5006,6.99376194882954
"505571",436,5006,6.72851929523735
"505572",437,5006,6.5063762933176
"505573",438,5006,6.49589033158633
"505574",439,5006,7.37726819642142
"505575",440,5006,8.87374562126534
"505576",441,5006,10.673783201907
"505577",442,5006,12.9207304988323
"505578",443,5006,15.7141190236625
"505579",444,5006,19.1114222769485
"505580",445,5006,23.2432031918462
"505581",446,5006,28.2682516658677
"505582",447,5006,34.3796870702036
"505583",448,5006,41.8123800868902
"505584",449,5006,50.8519791050041
"505585",450,5006,59.915753344335
"505586",451,5006,57.2767353298492
"505587",456,5006,45.7261266421534
"505588",424,5005,11.083945221384
"505589",425,5005,11.2787343047711
"505590",426,5005,11.4769466085232
"505591",427,5005,11.6786422922626
"505592",428,5005,11.3806665222281
"505593",429,5005,10.6067840658788
"505594",430,5005,9.8855254215949
"505595",431,5005,9.21331218341367
"505596",432,5005,8.58680927607627
"505597",433,5005,8.00290840860123
"505598",434,5005,7.45871265301077
"505599",435,5005,6.95152207169975
"505600",436,5005,6.47882032213997
"505601",437,5005,6.20773979820566
"505602",438,5005,6.84038602241317
"505603",439,5005,8.27130970591072
"505604",440,5005,10.0595198709548
"505605",441,5005,12.2343309139811
"505606",442,5005,14.8793237483397
"505607",443,5005,18.096149005983
"505608",447,5005,39.5911434210629
"505609",448,5005,48.1505236919615
"505610",449,5005,54.9062959925698
"505611",450,5005,52.487921923227
"505612",451,5005,50.1760662965062
"505613",424,5004,11.2217781972036
"505614",425,5004,11.4189895551946
"505615",426,5004,11.6196667025673
"505616",427,5004,11.8238705470513
"505617",428,5004,11.5292357507705
"505618",429,5004,10.7452506243097
"505619",430,5004,10.0145762889368
"505620",431,5004,9.33358762428847
"505621",432,5004,8.69890601727289
"505622",433,5004,8.10738259963732
"505623",434,5004,7.55608262537687
"505624",435,5004,7.04227091047563
"505625",436,5004,6.5633982627417
"505626",437,5004,6.45790872972464
"505627",438,5004,7.83190548268776
"505628",439,5004,9.52511895114235
"505629",440,5004,11.5843955514993
"505630",441,5004,14.0888760530914
"505631",442,5004,17.1348110099437
"505632",443,5004,20.8392597990146
"505633",448,5004,50.3156711107051
"505634",449,5004,48.0994933100358
"505635",450,5004,45.9809281206219
"505636",451,5004,43.9556761483112
"505637",424,5003,11.3613251772738
"505638",425,5003,11.5609889317531
"505639",426,5003,11.7641615739924
"505640",427,5003,11.9709047691315
"505641",428,5003,11.6797444804508
"505642",429,5003,10.8855247982898
"505643",430,5003,10.1453118544259
"505644",431,5003,9.45543320426086
"505645",432,5003,8.81246612850406
"505646",433,5003,8.21322065191427
"505647",434,5003,7.65472371676306
"505648",435,5003,7.39274370058085
"505649",436,5003,7.37223633722104
"505650",437,5003,7.41584412513555
"505651",438,5003,9.01910749193631
"505652",439,5003,10.9689872897126
"505653",440,5003,13.3404200215431
"505654",441,5003,16.224543036721
"505655",442,5003,19.7321970616607
"505656",424,5002,11.5026074758742
"505657",425,5002,11.704754123303
"505658",426,5002,11.9104532928145
"505659",427,5002,12.1197674163773
"505660",428,5002,11.8322180305406
"505661",429,5002,11.0276301853866
"505662",430,5002,10.2777541110011
"505663",431,5002,9.57886942075551
"505664",432,5002,8.92750871337469
"505665",433,5002,8.46290365965085
"505666",434,5002,8.43942768815006
"505667",435,5002,8.41601683865231
"505668",436,5002,8.39267093051012
"505669",437,5002,8.53997733449261
"505670",438,5002,10.3862719144034
"505671",439,5002,12.6317248927843
"505672",440,5002,15.3626320475698
"505673",441,5002,18.6839458135947
"505674",442,5002,22.7233087458192
"505675",424,5001,10.5220076662915
"505676",425,5001,11.7468209850269
"505677",426,5001,12.0585642034983
"505678",427,5001,12.2704812259347
"505679",428,5001,11.9866820508429
"505680",429,5001,11.1715906912229
"505681",430,5001,10.4119253387089
"505682",431,5001,9.70391703878125
"505683",432,5001,9.66110369304325
"505684",433,5001,9.63430393210004
"505685",434,5001,9.60757851330337
"505686",435,5001,9.58092723042923
"505687",436,5001,9.55434987782564
"505688",437,5001,9.83451265196523
"505689",438,5001,11.9606784126225
"505690",439,5001,14.5465091309417
"505691",440,5001,17.6913817591868
"505692",441,5001,21.5161579820923
"505693",442,5001,26.1678290939572
"505694",424,5000,9.51527803809936
"505695",425,5000,10.6229030885801
"505696",426,5000,11.8594611295148
"505697",427,5000,12.4230692176948
"505698",428,5000,12.1431625260065
"505699",429,5000,11.3174305334979
"505700",430,5000,11.0596272658145
"505701",431,5000,11.028948020848
"505702",432,5000,10.9983538796603
"505703",433,5000,10.9678446061748
"505704",434,5000,10.9374199649695
"505705",435,5000,10.9070797212758
"505706",436,5000,10.8768236409763
"505707",437,5000,11.3252805380438
"505708",438,5000,13.7737418458865
"505709",439,5000,16.7515465775733
"505710",440,5000,20.3731357738793
"505711",424,4999,8.6048707636275
"505712",425,4999,9.60651994043361
"505713",426,4999,10.7247659960258
"505714",427,4999,11.9731813791789
"505715",428,4999,12.6605985345984
"505716",429,4999,12.6254782186484
"505717",430,4999,12.5904553259434
"505718",431,4999,12.5555295862327
"505719",432,4999,12.5207007300153
"505720",433,4999,12.4859684885378
"505721",434,4999,12.4513325937923
